"_id","enterpriseId","name","abbreviation","address","timeZone","unitOfMeasurement","emailAddress","webSiteUrl","phone","fax","brandId","locationStatus","createdBy","createdOn","modifiedBy","modifiedOn","recordStatus"
"08d9bcfb-fe53-7806-18c7-df0001000069","08d961b5-fdb3-70b9-8361-150001000207","PackageAvailabilitySearchEndpoint","SNBTest","{""city"":""Wake Forest"",""countryCode"":""US"",""countryName"":""United States"",""latitude"":35.9741766,""longitude"":-78.5087132,""masteredAddress"":""415-B Brooks St, Wake Forest, NC 27587, USA"",""masteredId"":""gpa_ChIJp6z7dy9SrIkRZ2Cld026CUQ"",""postalCode"":""27587"",""stateOrProvinceName"":""North Carolina"",""streetAddress"":""415-B Brooks St"",""type"":0}","Eastern Standard Time","Feet","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-11T23:14:33.933Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-11T23:14:33.933Z",1
"08d9bcf0-7cfb-d6b1-6cdd-c70001000072","08d961b5-fdb3-70b9-8361-150001000207","AlternativeLanguageSearch","SNBTest","{""city"":""Wake Forest"",""countryCode"":""US"",""countryName"":""United States"",""latitude"":35.9741766,""longitude"":-78.5087132,""masteredAddress"":""415-B Brooks St, Wake Forest, NC 27587, USA"",""masteredId"":""gpa_ChIJp6z7dy9SrIkRZ2Cld026CUQ"",""postalCode"":""27587"",""stateOrProvinceName"":""North Carolina"",""streetAddress"":""415-B Brooks St"",""type"":0}","Eastern Standard Time","Feet","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-11T21:52:12.468Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-12T00:11:50.214Z",4
"08d9bcef-cb4b-04f9-18c7-df0001000068","08d961b5-fdb3-70b9-8361-150001000207","ReflectedXSSFixForGlobalShopServices","SNBTest","{""city"":""Wake Forest"",""countryCode"":""US"",""countryName"":""United States"",""latitude"":35.9741766,""longitude"":-78.5087132,""masteredAddress"":""415-B Brooks St, Wake Forest, NC 27587, USA"",""masteredId"":""gpa_ChIJp6z7dy9SrIkRZ2Cld026CUQ"",""postalCode"":""27587"",""stateOrProvinceName"":""North Carolina"",""streetAddress"":""415-B Brooks St"",""type"":0}","Eastern Standard Time","Feet","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-11T21:47:14.353Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-11T21:49:11.233Z",4
"08d9bc3f-1200-2d84-6cdd-c70001000071","08d961b5-fdb3-70b9-8361-150001000207","PackageAvailabilitySearchEndpoint","SNBTest","{""city"":""Richmond"",""countryCode"":""US"",""countryName"":""United States"",""latitude"":37.5500449,""longitude"":-77.44872459999999,""masteredAddress"":""808 W Broad St, Richmond, VA 23220, USA"",""masteredId"":""gpa_ChIJGzZJdUgRsYkRBVdu6Ba48YI"",""postalCode"":""23220"",""stateOrProvinceName"":""Virginia"",""streetAddress"":""808 W Broad St"",""type"":0}","Eastern Standard Time","Feet","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-11T00:42:12.059Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-11T00:46:13.002Z",4
"08d9bc34-026d-0cd5-18c7-df0001000067","08d961b5-fdb3-70b9-8361-150001000207","PackageAvailabilitySearchEndpoint","SNBTest","{""city"":""Wake Forest"",""countryCode"":""US"",""countryName"":""United States"",""latitude"":35.9741766,""longitude"":-78.5087132,""masteredAddress"":""415-B Brooks St, Wake Forest, NC 27587, USA"",""masteredId"":""gpa_ChIJp6z7dy9SrIkRZ2Cld026CUQ"",""postalCode"":""27587"",""stateOrProvinceName"":""North Carolina"",""streetAddress"":""415-B Brooks St"",""type"":0}","Eastern Standard Time","Feet","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T23:23:01.465Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T23:23:01.465Z",1
"08d9bc28-5dab-92d5-6cdd-c70001000070","08d961b5-fdb3-70b9-8361-150001000207","AlternativeLanguageSearch","SNBTest","{""city"":""Wake Forest"",""countryCode"":""US"",""countryName"":""United States"",""latitude"":35.9741766,""longitude"":-78.5087132,""masteredAddress"":""415-B Brooks St, Wake Forest, NC 27587, USA"",""masteredId"":""gpa_ChIJp6z7dy9SrIkRZ2Cld026CUQ"",""postalCode"":""27587"",""stateOrProvinceName"":""North Carolina"",""streetAddress"":""415-B Brooks St"",""type"":0}","Eastern Standard Time","Feet","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T21:59:40.587Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-11T00:21:50.254Z",4
"08d9bc27-aeaa-036e-18c7-df0001000066","08d961b5-fdb3-70b9-8361-150001000207","ReflectedXSSFixForGlobalShopServices","SNBTest","{""city"":""Washington"",""countryCode"":""US"",""countryName"":""United States"",""latitude"":38.9221659,""longitude"":-77.0422849,""masteredAddress"":""2467 18th St NW, Washington, DC 20009, USA"",""masteredId"":""gpa_ChIJL1a3K9q3t4kRne-2PUZJEFA"",""postalCode"":""20009"",""stateOrProvinceName"":""District of Columbia"",""streetAddress"":""2467 18th St NW"",""type"":0}","Eastern Standard Time","Feet","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T21:54:46.975Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T21:56:39.610Z",4
"08d9bbac-593b-9d4c-18c7-df0001000065","08d961b6-04ea-1414-8361-150001000209","DEVAHWSOPERA","null","{""city"":""LA"",""countryCode"":""US"",""countryName"":""null"",""latitude"":""null"",""longitude"":""null"",""masteredAddress"":""null"",""masteredId"":""null"",""postalCode"":""90001"",""stateOrProvinceName"":""California"",""streetAddress"":""B"",""type"":0}","UTC","Feet","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T07:11:55.548Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T07:11:55.548Z",1
"08d9bbac-593b-7cfc-18c7-df0001000064","08d961b6-04ea-1414-8361-150001000209","AHWSOXIDEV","AHWSOXIDEV","{""city"":""Ahmedabad"",""countryCode"":""US"",""countryName"":""null"",""latitude"":""null"",""longitude"":""null"",""masteredAddress"":""null"",""masteredId"":""null"",""postalCode"":""380015"",""stateOrProvinceName"":""IN-GJ"",""streetAddress"":""1 2"",""type"":0}","UTC","Feet","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T07:11:55.547Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T07:11:55.547Z",1
"08d9bbac-591c-b275-18c7-df0001000063","08d961b6-04ea-1414-8361-150001000209","ResV5_Dev","null","{""city"":""LA"",""countryCode"":""US"",""countryName"":""null"",""latitude"":""null"",""longitude"":""null"",""masteredAddress"":""null"",""masteredId"":""null"",""postalCode"":""123"",""stateOrProvinceName"":""LA"",""streetAddress"":""LA LA"",""type"":0}","UTC","Feet","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T07:11:55.345Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T07:11:55.345Z",1
"08d9bbac-58c1-62b0-18c7-df0001000062","08d961b6-04ea-1414-8361-150001000209","NISHANEXTGEN1","NISHANEXTGEN1","{""city"":""York"",""countryCode"":""US"",""countryName"":""United States"",""latitude"":43.13282969999999,""longitude"":-70.7025823,""masteredAddress"":""2 US-1, York, ME 03909, USA"",""masteredId"":""gpa_ChIJmy_wWu674okR2F1PohXEweM"",""postalCode"":""03909"",""stateOrProvinceName"":""Maine"",""streetAddress"":""2 US-1"",""type"":0}","UTC","Feet","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T07:11:54.747Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T07:11:54.747Z",1
"08d9bbac-58bc-e902-6cdd-c7000100006f","08d961b6-04ea-1414-8361-150001000209","DEV_RESV5","null","{""city"":""LA"",""countryCode"":""US"",""countryName"":""null"",""latitude"":""null"",""longitude"":""null"",""masteredAddress"":""null"",""masteredId"":""null"",""postalCode"":""456010"",""stateOrProvinceName"":""LA"",""streetAddress"":""ABC"",""type"":0}","GMT Standard Time","Feet","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T07:11:54.718Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T07:11:54.718Z",1
"08d9bbac-5891-9a71-6cdd-c7000100006e","08d961b6-04ea-1414-8361-150001000209","Opera Developers Inn","null","{""city"":""Koba"",""countryCode"":""IN"",""countryName"":""India"",""latitude"":23.1502843,""longitude"":72.64098729999999,""masteredAddress"":""Koba, Gujarat 382421, India"",""masteredId"":""gpa_ChIJQ4fJxcKBXjkRHu_dglqrT_g"",""postalCode"":""382421"",""stateOrProvinceName"":""Gujarat"",""streetAddress"":""Koba"",""type"":0}","India Standard Time","Feet","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T07:11:54.434Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T07:11:54.434Z",1
"08d9bbac-5870-88ff-6cdd-c7000100006d","08d961b6-04ea-1414-8361-150001000209","NDEVPROP1","null","{""city"":""city"",""countryCode"":""US"",""countryName"":""null"",""latitude"":""null"",""longitude"":""null"",""masteredAddress"":""null"",""masteredId"":""null"",""postalCode"":""382009"",""stateOrProvinceName"":""null"",""streetAddress"":""1"",""type"":0}","India Standard Time","Feet","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T07:11:54.217Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T07:11:54.217Z",1
"08d9bbac-5862-427c-6cdd-c7000100006c","08d961b6-04ea-1414-8361-150001000209","SoDevResV5","SoDevResV5","{""city"":""ABC"",""countryCode"":""US"",""countryName"":""null"",""latitude"":""null"",""longitude"":""null"",""masteredAddress"":""null"",""masteredId"":""null"",""postalCode"":""456010"",""stateOrProvinceName"":""ABC"",""streetAddress"":""ABC ABC"",""type"":0}","India Standard Time","Feet","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T07:11:54.123Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T07:11:54.123Z",1
"08d9bbac-5824-c350-6cdd-c7000100006b","08d961b6-04ea-1414-8361-150001000209","NDEVPROP2","null","{""city"":""city"",""countryCode"":""US"",""countryName"":""null"",""latitude"":""null"",""longitude"":""null"",""masteredAddress"":""null"",""masteredId"":""null"",""postalCode"":""382009"",""stateOrProvinceName"":""null"",""streetAddress"":""1"",""type"":0}","India Standard Time","Feet","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T07:11:53.720Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T07:11:53.720Z",1
"08d9bbac-57dc-6d42-18c7-df0001000061","08d961b6-04ea-1414-8361-150001000209","Property DEV","dev","{""city"":""ahmedabad"",""countryCode"":""US"",""countryName"":""null"",""latitude"":""null"",""longitude"":""null"",""masteredAddress"":""null"",""masteredId"":""null"",""postalCode"":""380015"",""stateOrProvinceName"":""null"",""streetAddress"":""1 2"",""type"":0}","UTC","Feet","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T07:11:53.246Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T07:11:53.246Z",1
"08d9bbac-57c8-7807-6cdd-c7000100006a","08d961b6-04ea-1414-8361-150001000209","NISHALOC","null","{""city"":""1"",""countryCode"":""US"",""countryName"":""null"",""latitude"":""null"",""longitude"":""null"",""masteredAddress"":""null"",""masteredId"":""null"",""postalCode"":""380015"",""stateOrProvinceName"":""null"",""streetAddress"":""1"",""type"":0}","UTC","Feet","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T07:11:53.116Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T07:11:53.116Z",1
"08d9bbac-57ba-c185-6cdd-c70001000069","08d961b6-04ea-1414-8361-150001000209","Developers Inn","null","{""city"":""Koba"",""countryCode"":""IN"",""countryName"":""India"",""latitude"":23.1502843,""longitude"":72.64098729999999,""masteredAddress"":""Koba, Gujarat 382421, India"",""masteredId"":""gpa_ChIJQ4fJxcKBXjkRHu_dglqrT_g"",""postalCode"":""382421"",""stateOrProvinceName"":""Gujarat"",""streetAddress"":""Koba"",""type"":0}","India Standard Time","Feet","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T07:11:53.026Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T07:11:53.026Z",1
"08d9bbac-5715-a213-18c7-df0001000060","08d961b6-04ea-1414-8361-150001000209","R27 Opera Property","R27 Opera Property","{""city"":""Ahemedabad"",""countryCode"":""IN"",""countryName"":""null"",""latitude"":""null"",""longitude"":""null"",""masteredAddress"":""null"",""masteredId"":""null"",""postalCode"":""380024"",""stateOrProvinceName"":""null"",""streetAddress"":""Test Address Line 1 Test Address Line 2"",""type"":0}","India Standard Time","Feet","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T07:11:51.944Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T07:11:51.944Z",1
"08d9bbac-5706-6245-18c7-df000100005f","08d961b6-04ea-1414-8361-150001000209","NonInProp_DEV","NIPD01","{""city"":""Gandhinagar"",""countryCode"":""IN"",""countryName"":""null"",""latitude"":""null"",""longitude"":""null"",""masteredAddress"":""null"",""masteredId"":""null"",""postalCode"":""382009"",""stateOrProvinceName"":""Gujarat"",""streetAddress"":""A-201/2, Aqualine Properties Pvt. Ltd. K. Raheja Mindspace SEZ"",""type"":0}","India Standard Time","Feet","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T07:11:51.844Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T07:11:51.844Z",1
"08d9bbac-56fc-58fd-6cdd-c70001000068","08d961b6-04ea-1414-8361-150001000209","RobsResV5Property","null","{""city"":""Somewhere"",""countryCode"":""US"",""countryName"":""null"",""latitude"":""null"",""longitude"":""null"",""masteredAddress"":""null"",""masteredId"":""null"",""postalCode"":""03842"",""stateOrProvinceName"":""NH"",""streetAddress"":""123 Test St"",""type"":0}","Eastern Standard Time","Meters","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T07:11:51.778Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T07:11:51.778Z",1
"08d9bba5-4aa8-fe90-18c7-df000100005e","08d961b6-04ea-1414-8361-150001000209","AKSDEV-NextGen-PMSCRS-Integration","LocAb","{""city"":""city"",""countryCode"":""IN"",""countryName"":""null"",""latitude"":""null"",""longitude"":""null"",""masteredAddress"":""null"",""masteredId"":""null"",""postalCode"":""382009"",""stateOrProvinceName"":""null"",""streetAddress"":""1"",""type"":0}","India Standard Time","Feet","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T06:21:24.622Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T07:11:53.249Z",1
"08d9bb72-c3f1-4042-18c7-df000100005d","08d961b5-fdb3-70b9-8361-150001000207","PackageAvailabilitySearchEndpoint","SNBTest","{""city"":""Decatur"",""countryCode"":""US"",""countryName"":""United States"",""latitude"":33.7753815,""longitude"":-84.2958192,""masteredAddress"":""133 E Court Square # A, Decatur, GA 30030, USA"",""masteredId"":""gpa_ChIJ9ZsqDD4H9YgRArMuoD42EZk"",""postalCode"":""30030"",""stateOrProvinceName"":""Georgia"",""streetAddress"":""133 E Court Square # A"",""type"":0}","Eastern Standard Time","Feet","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T00:19:43.766Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T00:20:43.164Z",1
"08d9bb69-8325-1270-6cdd-c70001000067","08d961b5-fdb3-70b9-8361-150001000207","PackageAvailabilitySearchEndpoint","SNBTest","{""city"":""Wake Forest"",""countryCode"":""US"",""countryName"":""United States"",""latitude"":35.9741766,""longitude"":-78.5087132,""masteredAddress"":""415-B Brooks St, Wake Forest, NC 27587, USA"",""masteredId"":""gpa_ChIJp6z7dy9SrIkRZ2Cld026CUQ"",""postalCode"":""27587"",""stateOrProvinceName"":""North Carolina"",""streetAddress"":""415-B Brooks St"",""type"":0}","Eastern Standard Time","Feet","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-09T23:13:29.584Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-09T23:13:29.584Z",1
"08d9bb5e-715e-67c6-18c7-df000100005c","08d961b5-fdb3-70b9-8361-150001000207","AlternativeLanguageSearch","SNBTest","{""city"":""New York"",""countryCode"":""US"",""countryName"":""United States"",""latitude"":40.7299516,""longitude"":-74.0030398,""masteredAddress"":""34 Carmine St, New York, NY 10014, USA"",""masteredId"":""gpa_ChIJm09q9YpZwokR4EW4oXoR0Zk"",""postalCode"":""10014"",""stateOrProvinceName"":""New York"",""streetAddress"":""34 Carmine St"",""type"":0}","Eastern Standard Time","Feet","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-09T21:54:15.296Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T00:07:41.563Z",4
"08d9bb5d-e39d-cf20-6cdd-c70001000066","08d961b5-fdb3-70b9-8361-150001000207","ReflectedXSSFixForGlobalShopServices","SNBTest","{""city"":""New York"",""countryCode"":""US"",""countryName"":""United States"",""latitude"":40.7299516,""longitude"":-74.0030398,""masteredAddress"":""34 Carmine St, New York, NY 10014, USA"",""masteredId"":""gpa_ChIJm09q9YpZwokR4EW4oXoR0Zk"",""postalCode"":""10014"",""stateOrProvinceName"":""New York"",""streetAddress"":""34 Carmine St"",""type"":0}","Eastern Standard Time","Feet","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-09T21:50:17.475Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-09T21:51:13.876Z",4
"08d9baaa-6a02-e54e-6cdd-c70001000065","08d961b5-fdb3-70b9-8361-150001000207","PackageAvailabilitySearchEndpoint","SNBTest","{""city"":""Wake Forest"",""countryCode"":""US"",""countryName"":""United States"",""latitude"":35.9741766,""longitude"":-78.5087132,""masteredAddress"":""415-B Brooks St, Wake Forest, NC 27587, USA"",""masteredId"":""gpa_ChIJp6z7dy9SrIkRZ2Cld026CUQ"",""postalCode"":""27587"",""stateOrProvinceName"":""North Carolina"",""streetAddress"":""415-B Brooks St"",""type"":0}","Eastern Standard Time","Feet","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-09T00:25:33.541Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-09T00:26:32.383Z",1
"08d9baa0-9adb-5edc-18c7-df000100005b","08d961b5-fdb3-70b9-8361-150001000207","PackageAvailabilitySearchEndpoint","SNBTest","{""city"":""Wake Forest"",""countryCode"":""US"",""countryName"":""United States"",""latitude"":35.9741766,""longitude"":-78.5087132,""masteredAddress"":""415-B Brooks St, Wake Forest, NC 27587, USA"",""masteredId"":""gpa_ChIJp6z7dy9SrIkRZ2Cld026CUQ"",""postalCode"":""27587"",""stateOrProvinceName"":""North Carolina"",""streetAddress"":""415-B Brooks St"",""type"":0}","Eastern Standard Time","Feet","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-08T23:15:20.523Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-08T23:15:20.523Z",1
"08d9ba95-8578-f9cc-18c7-df000100005a","08d961b5-fdb3-70b9-8361-150001000207","AlternativeLanguageSearch","SNBTest","{""city"":""New York"",""countryCode"":""US"",""countryName"":""United States"",""latitude"":40.7299516,""longitude"":-74.0030398,""masteredAddress"":""34 Carmine St, New York, NY 10014, USA"",""masteredId"":""gpa_ChIJm09q9YpZwokR4EW4oXoR0Zk"",""postalCode"":""10014"",""stateOrProvinceName"":""New York"",""streetAddress"":""34 Carmine St"",""type"":0}","Eastern Standard Time","Feet","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-08T21:56:00.182Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-09T00:10:31.819Z",4
"08d9ba94-f06f-8795-6cdd-c70001000064","08d961b5-fdb3-70b9-8361-150001000207","ReflectedXSSFixForGlobalShopServices","SNBTest","{""city"":""Arlington"",""countryCode"":""US"",""countryName"":""United States"",""latitude"":38.88646819999999,""longitude"":-77.1627686,""masteredAddress"":""2200 N Westmoreland St, Arlington, VA 22213, USA"",""masteredId"":""gpa_ChIJ3fD-We60t4kRe7OvoXNE03g"",""postalCode"":""22213"",""stateOrProvinceName"":""Virginia"",""streetAddress"":""2200 N Westmoreland St"",""type"":0}","Eastern Standard Time","Feet","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-08T21:51:50.140Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-08T21:51:57.025Z",4
"08d9ba07-1af0-908f-6cdd-c70001000063","08d961b6-04ea-1414-8361-150001000209","SMSRESV5","SMSRESV5","{""city"":""ABC"",""countryCode"":""US"",""countryName"":""null"",""latitude"":""null"",""longitude"":""null"",""masteredAddress"":""null"",""masteredId"":""null"",""postalCode"":""12432"",""stateOrProvinceName"":""ABC"",""streetAddress"":""ABC"",""type"":0}","India Standard Time","Feet","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-08T04:56:32.914Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-10T07:11:55.344Z",1
"08d9b9e0-ae6b-688f-6cdd-c70001000062","08d961b5-fdb3-70b9-8361-150001000207","PackageAvailabilitySearchEndpoint","SNBTest","{""city"":""Wake Forest"",""countryCode"":""US"",""countryName"":""United States"",""latitude"":35.9741766,""longitude"":-78.5087132,""masteredAddress"":""415-B Brooks St, Wake Forest, NC 27587, USA"",""masteredId"":""gpa_ChIJp6z7dy9SrIkRZ2Cld026CUQ"",""postalCode"":""27587"",""stateOrProvinceName"":""North Carolina"",""streetAddress"":""415-B Brooks St"",""type"":0}","Eastern Standard Time","Feet","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-08T00:21:29.972Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-08T13:07:15.302Z",1
"08d9b9d7-289d-10cb-18c7-df0001000059","08d961b5-fdb3-70b9-8361-150001000207","PackageAvailabilitySearchEndpoint","SNBTest","{""city"":""Wake Forest"",""countryCode"":""US"",""countryName"":""United States"",""latitude"":35.9741766,""longitude"":-78.5087132,""masteredAddress"":""415-B Brooks St, Wake Forest, NC 27587, USA"",""masteredId"":""gpa_ChIJp6z7dy9SrIkRZ2Cld026CUQ"",""postalCode"":""27587"",""stateOrProvinceName"":""North Carolina"",""streetAddress"":""415-B Brooks St"",""type"":0}","Eastern Standard Time","Feet","null","null","null","null","null",2,"{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-07T23:13:20.012Z","{""id"":""80185080-4a6b-4018-80a8-79340732dccf"",""name"":""PmsDiagnosticsNilaUser.com""}","2021-12-08T13:06:20.829Z",1
